Instance,nfs_ops,cifs_ops,http_ops,fcp_ops,iscsi_ops,read_ops,write_ops,net_data_rec,net_data_sen,disk_data_re,disk_data_wr,cpu_busy,avg_processo,total_proces,num_processo,time,uptime
system,45,0,0,0,0,0,2,10,11,7,23,0,0,1,2,1372804480,92622674
system,109,0,0,0,0,2,22,93,33,544,2360,1,1,2,2,1372804481,92622675
system,2,0,0,0,0,0,0,2,0,0,0,0,0,1,2,1372804484,92622678
system,0,0,0,0,0,0,0,1,2,24,24,0,0,1,2,1372804485,92622679
system,14,0,0,0,0,0,2,8,4,0,0,0,0,1,2,1372804486,92622680
system,20,0,0,0,0,0,19,37,6,0,0,0,0,1,2,1372804487,92622681
system,7,0,0,0,0,1,0,4,2,32,32,0,0,1,2,1372804488,92622682
system,1,0,0,0,0,0,1,2,1,0,0,0,0,1,2,1372804489,92622683
system,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372804490,92622684
system,53,0,0,0,0,0,10,43,15,424,2120,1,1,2,2,1372804491,92622685
system,19,0,0,0,0,2,5,6,7,0,8,0,0,1,2,1372804492,92622686
system,10,0,0,0,0,2,4,17,7,8,8,0,0,1,2,1372804493,92622687
system,2,0,0,0,0,0,1,2,1,24,24,0,0,1,2,1372804494,92622688
system,294,0,0,0,0,5,1,65,100,0,0,0,0,1,2,1372804495,92622689
system,6,0,0,0,0,0,2,11,2,0,0,0,0,1,2,1372804496,92622690
system,21,0,0,0,0,1,16,7,8,24,24,0,0,1,2,1372804497,92622691
system,7,0,0,0,0,0,0,2,2,8,8,0,0,1,2,1372804498,92622692
system,8,0,0,0,0,1,2,3,4,0,0,0,0,1,2,1372804499,92622693
system,16,0,0,0,0,3,0,4,7,24,24,0,0,1,2,1372804500,92622694
system,83,0,0,0,0,1,10,40,24,8,0,1,1,2,2,1372804501,92622695
system,63,0,0,0,0,0,10,19,17,368,1836,1,1,2,2,1372804502,92622696
system,4,0,0,0,0,0,4,81,3,32,32,0,0,1,2,1372804503,92622697
system,5,0,0,0,0,0,1,2,2,0,0,0,0,1,2,1372804504,92622698
system,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1372804505,92622699
system,4,0,0,0,0,0,3,14,1,23,23,0,0,1,2,1372804506,92622700
system,18,0,0,0,0,1,16,6,7,0,0,0,0,1,2,1372804507,92622701
system,3,0,0,0,0,0,0,2,2,8,8,0,0,1,2,1372804508,92622702
system,7,0,0,0,0,0,7,90,4,24,24,0,0,1,2,1372804509,92622703
system,10,0,0,0,0,1,1,4,5,0,0,0,0,1,2,1372804510,92622704
system,48,0,0,0,0,0,4,11,13,0,0,0,0,1,2,1372804511,92622705
system,24,0,0,0,0,0,22,81,7,396,2068,1,1,2,2,1372804512,92622706
system,9,0,0,0,0,1,4,21,5,8,8,0,0,1,2,1372804513,92622707
system,3,0,0,0,0,0,3,14,2,0,0,0,0,1,2,1372804514,92622708
system,0,0,0,0,0,0,0,1,1,32,24,4,2,5,2,1372804515,92622709
system,64,0,0,0,0,0,20,95,18,0,0,0,0,1,2,1372804516,92622710
system,24,0,0,0,0,0,17,18,6,0,0,0,0,1,2,1372804517,92622711
system,1,0,0,0,0,0,0,1,1,32,32,0,0,1,2,1372804518,92622712
system,2,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1372804519,92622713
system,3,0,0,0,0,0,0,4,2,0,0,0,0,1,2,1372804520,92622714
system,47,0,0,0,0,0,8,32,13,24,24,0,0,1,2,1372804521,92622715
system,78,0,0,0,0,3,12,39,22,1164,2568,1,1,2,2,1372804522,92622716
system,5,0,0,0,0,0,0,3,1,8,8,0,0,1,2,1372804523,92622717
system,2,0,0,0,0,0,0,1,0,23,23,0,0,1,2,1372804524,92622718
system,2,0,0,0,0,1,1,1,4,0,0,0,0,1,2,1372804525,92622719
system,8,0,0,0,0,1,7,24,5,0,0,0,0,1,2,1372804526,92622720
system,17,0,0,0,0,1,16,7,7,24,24,0,0,1,2,1372804527,92622721
system,4,0,0,0,0,0,0,1,1,8,8,0,0,1,2,1372804528,92622722
system,2,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372804529,92622723
system,2,0,0,0,0,0,0,0,2,23,23,0,0,1,2,1372804530,92622724
system,55,0,0,0,0,0,10,46,17,0,0,0,0,1,2,1372804531,92622725
system,8,0,0,0,0,0,5,4,2,404,1836,1,1,2,2,1372804532,92622726
system,6,0,0,0,0,0,3,76,6,31,31,0,0,1,2,1372804533,92622727
system,11,0,0,0,0,0,1,4,2,0,0,0,0,1,2,1372804534,92622728
system,5,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1372804535,92622729
system,21,0,0,0,0,3,5,89,10,24,24,0,0,1,2,1372804536,92622730
system,16,0,0,0,0,0,16,10,4,0,0,0,0,1,2,1372804537,92622731
system,4,0,0,0,0,0,0,1,2,8,8,0,0,1,2,1372804538,92622732
system,3,0,0,0,0,1,2,3,4,24,24,0,0,1,2,1372804539,92622733
system,4,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372804540,92622734
system,49,0,0,0,0,0,7,24,13,0,0,0,0,1,2,1372804541,92622735
system,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1372804544,92622738
system,5,0,0,0,0,1,1,4,4,24,24,0,0,1,2,1372804545,92622739
system,6,0,0,0,0,0,1,4,2,0,0,0,0,1,2,1372804546,92622740
system,33,0,0,0,0,0,32,101,10,0,0,0,0,1,2,1372804547,92622741
system,2,0,0,0,0,0,0,2,1,32,32,0,0,1,2,1372804548,92622742
system,1,0,0,0,0,0,1,2,1,0,0,0,0,1,2,1372804549,92622743
system,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372804550,92622744
system,67,0,0,0,0,0,24,91,19,24,24,0,0,1,2,1372804551,92622745
system,54,0,0,0,0,1,6,22,15,108,16,1,1,2,2,1372804552,92622746
system,4,0,0,0,0,0,4,23,2,1057,2526,0,0,1,2,1372804553,92622747
system,5,0,0,0,0,0,4,18,2,24,24,0,0,1,2,1372804554,92622748
system,4,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372804555,92622749
system,5,0,0,0,0,0,1,5,1,0,0,0,0,1,2,1372804556,92622750
